learnerID,sitesVisited,step,node,pr(rr),pr(fr),pr(sr),rr,fr,sr,ratingValue,nodeValue
2,8,0,0,0.201,0.881,1,0.003204346,0.839477539,0.961700439,3,0.380542046
2,8,0,1,0.201,0.881,1,0.003204346,0.839477539,0.961700439,3,0.520166229
2,8,0,2,0.201,0.881,1,0.003204346,0.839477539,0.961700439,3,0.563096452
2,8,0,3,0.201,0.881,1,0.003204346,0.839477539,0.961700439,3,0.421462434
2,8,0,4,0.201,0.881,1,0.003204346,0.839477539,0.961700439,3,0.449685944
2,8,0,5,0.201,0.881,1,0.003204346,0.839477539,0.961700439,3,0.529683444
2,8,0,6,0.201,0.881,1,0.003204346,0.839477539,0.961700439,3,0.573953779
2,8,0,7,0.201,0.881,1,0.003204346,0.839477539,0.961700439,3,0.48853761
2,8,0,8,0.201,0.881,1,0.003204346,0.839477539,0.961700439,3,0.486696729
2,8,0,9,0.201,0.881,1,0.003204346,0.839477539,0.961700439,3,0.385524005
3,10,0,0,0.215,0.875,1,0.049835205,0.188568115,0.332977295,1,0.237271041
3,10,0,1,0.215,0.875,1,0.049835205,0.188568115,0.332977295,1,0.306962542
3,10,0,2,0.215,0.875,1,0.049835205,0.188568115,0.332977295,1,0.348608483
3,10,0,3,0.215,0.875,1,0.049835205,0.188568115,0.332977295,1,0.262430225
3,10,0,4,0.215,0.875,1,0.049835205,0.188568115,0.332977295,1,0.416061649
3,10,0,5,0.215,0.875,1,0.049835205,0.188568115,0.332977295,1,0.308882175
3,10,0,6,0.215,0.875,1,0.049835205,0.188568115,0.332977295,1,0.418700653
3,10,0,7,0.215,0.875,1,0.049835205,0.188568115,0.332977295,1,0.286276506
3,10,0,8,0.215,0.875,1,0.049835205,0.188568115,0.332977295,1,0.328495235
3,10,0,9,0.215,0.875,1,0.049835205,0.188568115,0.332977295,1,0.405280285
3,10,5,0,0.215,0.875,1,0.067321777,0.078308105,0.808959961,4,0.416981548
3,10,5,1,0.215,0.875,1,0.067321777,0.078308105,0.808959961,4,0.639344376
3,10,5,2,0.215,0.875,1,0.067321777,0.078308105,0.808959961,4,0.667979245
3,10,5,3,0.215,0.875,1,0.067321777,0.078308105,0.808959961,4,0.565787257
3,10,5,4,0.215,0.875,1,0.067321777,0.078308105,0.808959961,4,0.469196157
3,10,5,5,0.215,0.875,1,0.067321777,0.078308105,0.808959961,4,0.648247217
3,10,5,6,0.215,0.875,1,0.067321777,0.078308105,0.808959961,4,0.665132492
3,10,5,7,0.215,0.875,1,0.067321777,0.078308105,0.808959961,4,0.620029933
3,10,5,8,0.215,0.875,1,0.067321777,0.078308105,0.808959961,4,0.638534578
3,10,5,9,0.215,0.875,1,0.067321777,0.078308105,0.808959961,4,0.535571424
4,13,2,0,0.229,0.865,1,0.184875488,0.046905518,0.62802124,1,0.3913617
4,13,2,1,0.229,0.865,1,0.184875488,0.046905518,0.62802124,1,0.395319449
4,13,2,2,0.229,0.865,1,0.184875488,0.046905518,0.62802124,1,0.389452998
4,13,2,3,0.229,0.865,1,0.184875488,0.046905518,0.62802124,1,0.326077768
4,13,2,4,0.229,0.865,1,0.184875488,0.046905518,0.62802124,1,0.411736401
4,13,2,5,0.229,0.865,1,0.184875488,0.046905518,0.62802124,1,0.408332196
4,13,2,6,0.229,0.865,1,0.184875488,0.046905518,0.62802124,1,0.405239571
4,13,2,7,0.229,0.865,1,0.184875488,0.046905518,0.62802124,1,0.382214507
4,13,2,8,0.229,0.865,1,0.184875488,0.046905518,0.62802124,1,0.431214202
4,13,2,9,0.229,0.865,1,0.184875488,0.046905518,0.62802124,1,0.360833463
4,13,3,0,0.229,0.865,1,0.179016113,0.644805908,0.035827637,2,0.44568085
4,13,3,1,0.229,0.865,1,0.179016113,0.644805908,0.035827637,2,0.447659725
4,13,3,2,0.229,0.865,1,0.179016113,0.644805908,0.035827637,2,0.444726499
4,13,3,3,0.229,0.865,1,0.179016113,0.644805908,0.035827637,2,0.413038884
4,13,3,4,0.229,0.865,1,0.179016113,0.644805908,0.035827637,2,0.455868201
4,13,3,5,0.229,0.865,1,0.179016113,0.644805908,0.035827637,2,0.454166098
4,13,3,6,0.229,0.865,1,0.179016113,0.644805908,0.035827637,2,0.452619786
4,13,3,7,0.229,0.865,1,0.179016113,0.644805908,0.035827637,2,0.441107254
4,13,3,8,0.229,0.865,1,0.179016113,0.644805908,0.035827637,2,0.465607101
4,13,3,9,0.229,0.865,1,0.179016113,0.644805908,0.035827637,2,0.430416732
4,13,7,0,0.229,0.865,1,0.001342773,0.563476563,0.478729248,2,0.472840425
4,13,7,1,0.229,0.865,1,0.001342773,0.563476563,0.478729248,2,0.473829862
4,13,7,2,0.229,0.865,1,0.001342773,0.563476563,0.478729248,2,0.47236325
